Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Day,Week,Quarter,IsWeekend,CompetitionAge,PromoActive,IsHoliday,IsSchoolHoliday,SalesPerCustomer,StoreOpen,Season,MonthStart,MonthEnd
122,4,2015-01-15,4374,494,1,1,0,0,a,c,58260.0,4.0,2013.0,0,0.0,0.0,No Promo,2015,1,15,3,1,0,2.0,1,0,0,8.854251012145749,1,Winter,0,0
251,4,2015-01-15,19632,2374,1,1,0,0,a,c,340.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,15,3,1,0,2015.0,1,0,0,8.269587194608256,1,Winter,0,0
262,4,2015-01-15,19769,2866,1,1,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2015,1,15,3,1,0,2.0,1,0,0,6.897766922540126,1,Winter,0,0
335,4,2015-01-15,16254,2877,1,1,0,0,b,a,90.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,1,15,3,1,0,2015.0,1,0,0,5.649635036496351,1,Winter,0,0
562,4,2015-01-15,19153,3118,1,1,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,15,3,1,0,2015.0,1,0,0,6.142719692110327,1,Winter,0,0
817,4,2015-01-15,20851,2903,1,1,0,0,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2015,1,15,3,1,0,9.0,1,0,0,7.182569755425422,1,Winter,0,0
1114,4,2015-01-15,17115,2531,1,1,0,0,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,15,3,1,0,2015.0,1,0,0,6.762149348083762,1,Winter,0,0
262,3,2015-01-14,18911,2838,1,1,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2015,1,14,3,1,0,2.0,1,0,0,6.663495419309373,1,Winter,0,0
335,3,2015-01-14,18666,3000,1,1,0,0,b,a,90.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,1,14,3,1,0,2015.0,1,0,0,6.222,1,Winter,0,0
562,3,2015-01-14,19041,3126,1,1,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,14,3,1,0,2015.0,1,0,0,6.091170825335893,1,Winter,0,0
817,3,2015-01-14,21206,3043,1,1,0,0,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2015,1,14,3,1,0,9.0,1,0,0,6.968780808412751,1,Winter,0,0
1114,3,2015-01-14,18209,2603,1,1,0,0,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,14,3,1,0,2015.0,1,0,0,6.995389934690741,1,Winter,0,0
251,2,2015-01-13,19754,2409,1,1,0,0,a,c,340.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,13,3,1,0,2015.0,1,0,0,8.20008302200083,1,Winter,0,0
262,2,2015-01-13,18856,2955,1,1,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2015,1,13,3,1,0,2.0,1,0,0,6.381049069373942,1,Winter,0,0
335,2,2015-01-13,18647,3067,1,1,0,0,b,a,90.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,1,13,3,1,0,2015.0,1,0,0,6.07988262145419,1,Winter,0,0
453,2,2015-01-13,6149,609,1,1,0,0,a,c,75860.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,13,3,1,0,2015.0,1,0,0,10.09688013136289,1,Winter,0,0
562,2,2015-01-13,18682,3084,1,1,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,13,3,1,0,2015.0,1,0,0,6.057717250324254,1,Winter,0,0
817,2,2015-01-13,21924,3046,1,1,0,0,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2015,1,13,3,1,0,9.0,1,0,0,7.197636244254761,1,Winter,0,0
251,1,2015-01-12,22106,2539,1,1,0,0,a,c,340.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,12,3,1,0,2015.0,1,0,0,8.706577392674282,1,Winter,0,0
262,1,2015-01-12,18992,2941,1,1,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2015,1,12,3,1,0,2.0,1,0,0,6.4576674600476025,1,Winter,0,0
320,1,2015-01-12,18661,2328,1,1,0,0,a,c,210.0,9.0,2012.0,0,0.0,0.0,No Promo,2015,1,12,3,1,0,3.0,1,0,0,8.015893470790378,1,Winter,0,0
335,1,2015-01-12,19701,3145,1,1,0,0,b,a,90.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,1,12,3,1,0,2015.0,1,0,0,6.2642289348171705,1,Winter,0,0
453,1,2015-01-12,7420,731,1,1,0,0,a,c,75860.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,12,3,1,0,2015.0,1,0,0,10.150478796169631,1,Winter,0,0
562,1,2015-01-12,21880,3461,1,1,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,12,3,1,0,2015.0,1,0,0,6.321872291245305,1,Winter,0,0
726,1,2015-01-12,15611,1437,1,1,0,0,a,c,40540.0,2.0,2002.0,0,0.0,0.0,No Promo,2015,1,12,3,1,0,13.0,1,0,0,10.863604732080724,1,Winter,0,0
817,1,2015-01-12,23898,3268,1,1,0,0,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2015,1,12,3,1,0,9.0,1,0,0,7.312729498164015,1,Winter,0,0
1114,1,2015-01-12,19257,2718,1,1,0,0,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,12,3,1,0,2015.0,1,0,0,7.084988962472406,1,Winter,0,0
110,7,2015-01-11,0,0,0,0,0,0,a,c,46590.0,4.0,2013.0,0,0.0,0.0,No Promo,2015,1,11,2,1,1,2.0,0,0,0,0.0,0,Winter,0,0
122,7,2015-01-11,0,0,0,0,0,0,a,c,58260.0,4.0,2013.0,0,0.0,0.0,No Promo,2015,1,11,2,1,1,2.0,0,0,0,0.0,0,Winter,0,0
262,7,2015-01-11,24457,3601,1,0,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2015,1,11,2,1,1,2.0,0,0,0,6.791724520966398,1,Winter,0,0
299,7,2015-01-11,0,0,0,0,0,0,d,c,38630.0,9.0,2012.0,0,0.0,0.0,No Promo,2015,1,11,2,1,1,3.0,0,0,0,0.0,0,Winter,0,0
315,7,2015-01-11,0,0,0,0,0,0,a,c,38710.0,4.0,2013.0,0,0.0,0.0,No Promo,2015,1,11,2,1,1,2.0,0,0,0,0.0,0,Winter,0,0
453,7,2015-01-11,0,0,0,0,0,0,a,c,75860.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,11,2,1,1,2015.0,0,0,0,0.0,0,Winter,0,0
462,7,2015-01-11,0,0,0,0,0,0,a,a,44320.0,8.0,2008.0,0,0.0,0.0,No Promo,2015,1,11,2,1,1,7.0,0,0,0,0.0,0,Winter,0,0
524,7,2015-01-11,0,0,0,0,0,0,a,c,40860.0,9.0,2013.0,0,0.0,0.0,No Promo,2015,1,11,2,1,1,2.0,0,0,0,0.0,0,Winter,0,0
562,7,2015-01-11,17683,2788,1,0,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,11,2,1,1,2015.0,0,0,0,6.342539454806313,1,Winter,0,0
726,7,2015-01-11,0,0,0,0,0,0,a,c,40540.0,2.0,2002.0,0,0.0,0.0,No Promo,2015,1,11,2,1,1,13.0,0,0,0,0.0,0,Winter,0,0
747,7,2015-01-11,0,0,0,0,0,0,c,c,45740.0,8.0,2008.0,0,0.0,0.0,No Promo,2015,1,11,2,1,1,7.0,0,0,0,0.0,0,Winter,0,0
801,7,2015-01-11,0,0,0,0,0,0,d,a,48330.0,4.0,2013.0,0,0.0,0.0,No Promo,2015,1,11,2,1,1,2.0,0,0,0,0.0,0,Winter,0,0
110,6,2015-01-10,1954,239,1,0,0,0,a,c,46590.0,4.0,2013.0,0,0.0,0.0,No Promo,2015,1,10,2,1,1,2.0,0,0,0,8.175732217573222,1,Winter,0,0
462,6,2015-01-10,1944,230,1,0,0,0,a,a,44320.0,8.0,2008.0,0,0.0,0.0,No Promo,2015,1,10,2,1,1,7.0,0,0,0,8.452173913043477,1,Winter,0,0
1114,6,2015-01-10,17137,2625,1,0,0,0,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,10,2,1,1,2015.0,0,0,0,6.528380952380952,1,Winter,0,0
110,5,2015-01-09,3086,389,1,1,0,0,a,c,46590.0,4.0,2013.0,0,0.0,0.0,No Promo,2015,1,9,2,1,0,2.0,1,0,0,7.933161953727506,1,Winter,0,0
122,5,2015-01-09,4111,482,1,1,0,0,a,c,58260.0,4.0,2013.0,0,0.0,0.0,No Promo,2015,1,9,2,1,0,2.0,1,0,0,8.529045643153527,1,Winter,0,0
262,5,2015-01-09,18705,3153,1,1,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2015,1,9,2,1,0,2.0,1,0,0,5.9324452901998095,1,Winter,0,0
562,5,2015-01-09,18421,3182,1,1,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,9,2,1,0,2015.0,1,0,0,5.789126335637963,1,Winter,0,0
801,5,2015-01-09,4071,375,1,1,0,0,d,a,48330.0,4.0,2013.0,0,0.0,0.0,No Promo,2015,1,9,2,1,0,2.0,1,0,0,10.856,1,Winter,0,0
817,5,2015-01-09,18174,2597,1,1,0,0,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2015,1,9,2,1,0,9.0,1,0,0,6.998074701578744,1,Winter,0,0
262,4,2015-01-08,17544,2850,1,1,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2015,1,8,2,1,0,2.0,1,0,0,6.1557894736842105,1,Winter,0,0
335,4,2015-01-08,16365,2921,1,1,0,0,b,a,90.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,1,8,2,1,0,2015.0,1,0,0,5.6025333789798015,1,Winter,0,0
562,4,2015-01-08,17672,2913,1,1,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,8,2,1,0,2015.0,1,0,0,6.0665980089255065,1,Winter,0,0
817,4,2015-01-08,19052,2685,1,1,0,0,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2015,1,8,2,1,0,9.0,1,0,0,7.0957169459962754,1,Winter,0,0
262,3,2015-01-07,16582,2640,1,1,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2015,1,7,2,1,0,2.0,1,0,0,6.281060606060606,1,Winter,0,0
335,3,2015-01-07,17245,2879,1,1,0,0,b,a,90.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,1,7,2,1,0,2015.0,1,0,0,5.989927058006252,1,Winter,0,0
453,3,2015-01-07,6945,710,1,1,0,0,a,c,75860.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,7,2,1,0,2015.0,1,0,0,9.78169014084507,1,Winter,0,0
562,3,2015-01-07,18878,3038,1,1,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,7,2,1,0,2015.0,1,0,0,6.21395655036208,1,Winter,0,0
817,3,2015-01-07,20704,2886,1,1,0,0,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2015,1,7,2,1,0,9.0,1,0,0,7.173943173943174,1,Winter,0,0
1114,3,2015-01-07,17860,2727,1,1,0,0,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,7,2,1,0,2015.0,1,0,0,6.549321598826549,1,Winter,0,0
251,2,2015-01-06,22840,2769,1,1,0,1,a,c,340.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,6,2,1,0,2015.0,1,0,1,8.248465149873601,1,Winter,0,0
258,2,2015-01-06,0,0,0,1,a,0,a,a,27190.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,1,6,2,1,0,5.0,1,1,0,0.0,0,Winter,0,0
262,2,2015-01-06,17713,2887,1,1,0,1,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2015,1,6,2,1,0,2.0,1,0,1,6.135434707308625,1,Winter,0,0
335,2,2015-01-06,18523,2793,1,1,0,1,b,a,90.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,1,6,2,1,0,2015.0,1,0,1,6.631936985320444,1,Winter,0,0
382,2,2015-01-06,0,0,0,1,a,0,c,c,26130.0,11.0,2002.0,0,0.0,0.0,No Promo,2015,1,6,2,1,0,13.0,1,1,0,0.0,0,Winter,0,0
396,2,2015-01-06,0,0,0,1,a,0,a,c,23130.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,6,2,1,0,2015.0,1,1,0,0.0,0,Winter,0,0
453,2,2015-01-06,7013,721,1,1,0,1,a,c,75860.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,6,2,1,0,2015.0,1,0,1,9.726768377253814,1,Winter,0,0
454,2,2015-01-06,0,0,0,1,a,0,a,a,26450.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,6,2,1,0,2015.0,1,1,0,0.0,0,Winter,0,0
460,2,2015-01-06,0,0,0,1,a,0,a,a,34050.0,4.0,2008.0,0,0.0,0.0,No Promo,2015,1,6,2,1,0,7.0,1,1,0,0.0,0,Winter,0,0
462,2,2015-01-06,0,0,0,1,a,0,a,a,44320.0,8.0,2008.0,0,0.0,0.0,No Promo,2015,1,6,2,1,0,7.0,1,1,0,0.0,0,Winter,0,0
513,2,2015-01-06,20858,2212,1,1,0,0,a,a,400.0,8.0,2013.0,0,0.0,0.0,No Promo,2015,1,6,2,1,0,2.0,1,0,0,9.429475587703436,1,Winter,0,0
562,2,2015-01-06,20120,3109,1,1,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,6,2,1,0,2015.0,1,0,0,6.471534255387584,1,Winter,0,0
586,2,2015-01-06,17263,2544,1,1,0,1,a,c,250.0,10.0,2008.0,0,0.0,0.0,No Promo,2015,1,6,2,1,0,7.0,1,0,1,6.785770440251572,1,Winter,0,0
635,2,2015-01-06,0,0,0,1,a,0,a,a,27530.0,4.0,2014.0,0,0.0,0.0,No Promo,2015,1,6,2,1,0,1.0,1,1,0,0.0,0,Winter,0,0
726,2,2015-01-06,14347,1375,1,1,0,0,a,c,40540.0,2.0,2002.0,0,0.0,0.0,No Promo,2015,1,6,2,1,0,13.0,1,0,0,10.434181818181818,1,Winter,0,0
747,2,2015-01-06,0,0,0,1,a,0,c,c,45740.0,8.0,2008.0,0,0.0,0.0,No Promo,2015,1,6,2,1,0,7.0,1,1,0,0.0,0,Winter,0,0
756,2,2015-01-06,18311,2474,1,1,0,1,a,c,50.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,6,2,1,0,2015.0,1,0,1,7.401374292643492,1,Winter,0,0
765,2,2015-01-06,0,0,0,1,a,0,a,c,25430.0,5.0,1999.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,1,6,2,1,0,16.0,1,1,0,0.0,0,Winter,0,0
805,2,2015-01-06,0,0,0,1,a,0,d,a,24770.0,10.0,2011.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,1,6,2,1,0,4.0,1,1,0,0.0,0,Winter,0,0
817,2,2015-01-06,23307,3079,1,1,0,0,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2015,1,6,2,1,0,9.0,1,0,0,7.569665475803832,1,Winter,0,0
1030,2,2015-01-06,0,0,0,1,a,0,a,a,36410.0,4.0,2008.0,0,0.0,0.0,No Promo,2015,1,6,2,1,0,7.0,1,1,0,0.0,0,Winter,0,0
1046,2,2015-01-06,0,0,0,1,a,0,d,c,29070.0,4.0,2005.0,0,0.0,0.0,No Promo,2015,1,6,2,1,0,10.0,1,1,0,0.0,0,Winter,0,0
1114,2,2015-01-06,19051,2851,1,1,0,1,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,6,2,1,0,2015.0,1,0,1,6.682216766047001,1,Winter,0,0
251,1,2015-01-05,24591,2855,1,1,0,1,a,c,340.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,5,2,1,0,2015.0,1,0,1,8.613309982486864,1,Winter,0,0
262,1,2015-01-05,19144,3166,1,1,0,1,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2015,1,5,2,1,0,2.0,1,0,1,6.046746683512319,1,Winter,0,0
320,1,2015-01-05,20030,2576,1,1,0,1,a,c,210.0,9.0,2012.0,0,0.0,0.0,No Promo,2015,1,5,2,1,0,3.0,1,0,1,7.775621118012422,1,Winter,0,0
335,1,2015-01-05,20507,2973,1,1,0,1,b,a,90.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,1,5,2,1,0,2015.0,1,0,1,6.8977463841237805,1,Winter,0,0
336,1,2015-01-05,19053,2443,1,1,0,1,a,a,190.0,7.0,2014.0,0,0.0,0.0,No Promo,2015,1,5,2,1,0,1.0,1,0,1,7.799017601309865,1,Winter,0,0
383,1,2015-01-05,20341,2436,1,1,0,1,a,c,350.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,5,2,1,0,2015.0,1,0,1,8.35016420361248,1,Winter,0,0
396,1,2015-01-05,18025,1684,1,1,0,1,a,c,23130.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,5,2,1,0,2015.0,1,0,1,10.703681710213775,1,Winter,0,0
453,1,2015-01-05,8672,850,1,1,0,1,a,c,75860.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,5,2,1,0,2015.0,1,0,1,10.202352941176471,1,Winter,0,0
467,1,2015-01-05,18160,2021,1,1,0,1,a,c,20390.0,4.0,2008.0,0,0.0,0.0,No Promo,2015,1,5,2,1,0,7.0,1,0,1,8.985650667986146,1,Winter,0,0
513,1,2015-01-05,20880,2207,1,1,0,0,a,a,400.0,8.0,2013.0,0,0.0,0.0,No Promo,2015,1,5,2,1,0,2.0,1,0,0,9.460806524694156,1,Winter,0,0
562,1,2015-01-05,22143,3365,1,1,0,1,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,5,2,1,0,2015.0,1,0,1,6.58038632986627,1,Winter,0,0
586,1,2015-01-05,19685,2785,1,1,0,1,a,c,250.0,10.0,2008.0,0,0.0,0.0,No Promo,2015,1,5,2,1,0,7.0,1,0,1,7.068222621184919,1,Winter,0,0
595,1,2015-01-05,19505,2088,1,1,0,0,c,c,1130.0,6.0,2015.0,0,0.0,0.0,No Promo,2015,1,5,2,1,0,0.0,1,0,0,9.34147509578544,1,Winter,0,0
698,1,2015-01-05,20081,2327,1,1,0,0,a,a,1790.0,5.0,2011.0,0,0.0,0.0,No Promo,2015,1,5,2,1,0,4.0,1,0,0,8.629565964761495,1,Winter,0,0
726,1,2015-01-05,17401,1483,1,1,0,0,a,c,40540.0,2.0,2002.0,0,0.0,0.0,No Promo,2015,1,5,2,1,0,13.0,1,0,0,11.733648010788942,1,Winter,0,0
733,1,2015-01-05,14797,3282,1,1,0,1,b,b,860.0,10.0,1999.0,0,0.0,0.0,No Promo,2015,1,5,2,1,0,16.0,1,0,1,4.508531383302864,1,Winter,0,0
747,1,2015-01-05,13483,1059,1,1,0,1,c,c,45740.0,8.0,2008.0,0,0.0,0.0,No Promo,2015,1,5,2,1,0,7.0,1,0,1,12.731822474032104,1,Winter,0,0
756,1,2015-01-05,20299,2795,1,1,0,1,a,c,50.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,5,2,1,0,2015.0,1,0,1,7.262611806797853,1,Winter,0,0
817,1,2015-01-05,24867,3279,1,1,0,0,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2015,1,5,2,1,0,9.0,1,0,0,7.583714547118023,1,Winter,0,0
963,1,2015-01-05,19509,1657,1,1,0,0,a,c,23620.0,11.0,2013.0,0,0.0,0.0,No Promo,2015,1,5,2,1,0,2.0,1,0,0,11.773687386843694,1,Winter,0,0
1114,1,2015-01-05,21350,3273,1,1,0,1,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,5,2,1,0,2015.0,1,0,1,6.523067522150932,1,Winter,0,0
110,7,2015-01-04,0,0,0,0,0,0,a,c,46590.0,4.0,2013.0,0,0.0,0.0,No Promo,2015,1,4,1,1,1,2.0,0,0,0,0.0,0,Winter,0,0
122,7,2015-01-04,0,0,0,0,0,0,a,c,58260.0,4.0,2013.0,0,0.0,0.0,No Promo,2015,1,4,1,1,1,2.0,0,0,0,0.0,0,Winter,0,0
262,7,2015-01-04,22058,3527,1,0,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2015,1,4,1,1,1,2.0,0,0,0,6.254040260844911,1,Winter,0,0
299,7,2015-01-04,0,0,0,0,0,0,d,c,38630.0,9.0,2012.0,0,0.0,0.0,No Promo,2015,1,4,1,1,1,3.0,0,0,0,0.0,0,Winter,0,0
315,7,2015-01-04,0,0,0,0,0,0,a,c,38710.0,4.0,2013.0,0,0.0,0.0,No Promo,2015,1,4,1,1,1,2.0,0,0,0,0.0,0,Winter,0,0
453,7,2015-01-04,0,0,0,0,0,0,a,c,75860.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,4,1,1,1,2015.0,0,0,0,0.0,0,Winter,0,0
462,7,2015-01-04,0,0,0,0,0,0,a,a,44320.0,8.0,2008.0,0,0.0,0.0,No Promo,2015,1,4,1,1,1,7.0,0,0,0,0.0,0,Winter,0,0
524,7,2015-01-04,0,0,0,0,0,0,a,c,40860.0,9.0,2013.0,0,0.0,0.0,No Promo,2015,1,4,1,1,1,2.0,0,0,0,0.0,0,Winter,0,0
562,7,2015-01-04,19170,2968,1,0,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,4,1,1,1,2015.0,0,0,0,6.458894878706199,1,Winter,0,0
726,7,2015-01-04,0,0,0,0,0,0,a,c,40540.0,2.0,2002.0,0,0.0,0.0,No Promo,2015,1,4,1,1,1,13.0,0,0,0,0.0,0,Winter,0,0
733,7,2015-01-04,16040,3051,1,0,0,0,b,b,860.0,10.0,1999.0,0,0.0,0.0,No Promo,2015,1,4,1,1,1,16.0,0,0,0,5.25729269092101,1,Winter,0,0
747,7,2015-01-04,0,0,0,0,0,0,c,c,45740.0,8.0,2008.0,0,0.0,0.0,No Promo,2015,1,4,1,1,1,7.0,0,0,0,0.0,0,Winter,0,0
801,7,2015-01-04,0,0,0,0,0,0,d,a,48330.0,4.0,2013.0,0,0.0,0.0,No Promo,2015,1,4,1,1,1,2.0,0,0,0,0.0,0,Winter,0,0
262,6,2015-01-03,16657,2823,1,0,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2015,1,3,1,1,1,2.0,0,0,0,5.900460503010981,1,Winter,0,0
1114,6,2015-01-03,20267,3043,1,0,0,0,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,3,1,1,1,2015.0,0,0,0,6.66020374630299,1,Winter,0,0
251,5,2015-01-02,19185,2394,1,0,0,1,a,c,340.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,2,1,1,0,2015.0,0,0,1,8.013784461152882,1,Winter,0,0
262,5,2015-01-02,17216,2993,1,0,0,1,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2015,1,2,1,1,0,2.0,0,0,1,5.752088205813565,1,Winter,0,0
444,5,2015-01-02,18235,2239,1,0,0,1,c,a,1700.0,11.0,2009.0,0,0.0,0.0,No Promo,2015,1,2,1,1,0,6.0,0,0,1,8.144260830728003,1,Winter,0,0
453,5,2015-01-02,8992,1028,1,0,0,1,a,c,75860.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,2,1,1,0,2015.0,0,0,1,8.747081712062256,1,Winter,0,0
726,5,2015-01-02,10941,1029,1,0,0,1,a,c,40540.0,2.0,2002.0,0,0.0,0.0,No Promo,2015,1,2,1,1,0,13.0,0,0,1,10.63265306122449,1,Winter,0,0
733,5,2015-01-02,14651,3251,1,0,0,1,b,b,860.0,10.0,1999.0,0,0.0,0.0,No Promo,2015,1,2,1,1,0,16.0,0,0,1,4.506613349738542,1,Winter,0,0
756,5,2015-01-02,17596,2710,1,0,0,1,a,c,50.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,2,1,1,0,2015.0,0,0,1,6.492988929889299,1,Winter,0,0
817,5,2015-01-02,18370,2509,1,0,0,1,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2015,1,2,1,1,0,9.0,0,0,1,7.321642088481466,1,Winter,0,0
1114,5,2015-01-02,22588,3514,1,0,0,1,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,2,1,1,0,2015.0,0,0,1,6.428002276607854,1,Winter,0,0
110,4,2015-01-01,0,0,0,0,a,1,a,c,46590.0,4.0,2013.0,0,0.0,0.0,No Promo,2015,1,1,1,1,0,2.0,0,1,1,0.0,0,Winter,1,0
122,4,2015-01-01,0,0,0,0,a,1,a,c,58260.0,4.0,2013.0,0,0.0,0.0,No Promo,2015,1,1,1,1,0,2.0,0,1,1,0.0,0,Winter,1,0
262,4,2015-01-01,20581,3166,1,0,a,1,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2015,1,1,1,1,0,2.0,0,1,1,6.500631711939356,1,Winter,1,0
299,4,2015-01-01,0,0,0,0,a,1,d,c,38630.0,9.0,2012.0,0,0.0,0.0,No Promo,2015,1,1,1,1,0,3.0,0,1,1,0.0,0,Winter,1,0
315,4,2015-01-01,0,0,0,0,a,1,a,c,38710.0,4.0,2013.0,0,0.0,0.0,No Promo,2015,1,1,1,1,0,2.0,0,1,1,0.0,0,Winter,1,0
453,4,2015-01-01,0,0,0,0,a,1,a,c,75860.0,0.0,0.0,0,0.0,0.0,No Promo,2015,1,1,1,1,0,2015.0,0,1,1,0.0,0,Winter,1,0
462,4,2015-01-01,0,0,0,0,a,1,a,a,44320.0,8.0,2008.0,0,0.0,0.0,No Promo,2015,1,1,1,1,0,7.0,0,1,1,0.0,0,Winter,1,0
524,4,2015-01-01,0,0,0,0,a,1,a,c,40860.0,9.0,2013.0,0,0.0,0.0,No Promo,2015,1,1,1,1,0,2.0,0,1,1,0.0,0,Winter,1,0
726,4,2015-01-01,0,0,0,0,a,1,a,c,40540.0,2.0,2002.0,0,0.0,0.0,No Promo,2015,1,1,1,1,0,13.0,0,1,1,0.0,0,Winter,1,0
747,4,2015-01-01,0,0,0,0,a,1,c,c,45740.0,8.0,2008.0,0,0.0,0.0,No Promo,2015,1,1,1,1,0,7.0,0,1,1,0.0,0,Winter,1,0
801,4,2015-01-01,0,0,0,0,a,1,d,a,48330.0,4.0,2013.0,0,0.0,0.0,No Promo,2015,1,1,1,1,0,2.0,0,1,1,0.0,0,Winter,1,0
262,3,2014-12-31,22902,3241,1,0,0,1,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2014,12,31,1,4,0,1.0,0,0,1,7.066337550138846,1,Winter,0,1
562,3,2014-12-31,16420,2327,1,0,0,1,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2014,12,31,1,4,0,2014.0,0,0,1,7.056295659647615,1,Winter,0,1
122,2,2014-12-30,9345,1087,1,0,0,1,a,c,58260.0,4.0,2013.0,0,0.0,0.0,No Promo,2014,12,30,1,4,0,1.0,0,0,1,8.59705611775529,1,Winter,0,0
